T,S,D
21-Jul-2016 11:40:00,4.5439,310.4906
21-Jul-2016 11:50:00,4.325582,314.1786
21-Jul-2016 12:00:00,4.00614,315.2103
21-Jul-2016 12:10:00,3.718773,310.0471
21-Jul-2016 12:20:00,0,316.2743
21-Jul-2016 12:30:00,0,303.7538
21-Jul-2016 12:40:00,0,328.9934
21-Jul-2016 12:50:00,3.714461,316.8246
21-Jul-2016 13:00:00,3.588257,314.1554
21-Jul-2016 13:10:00,3.197453,309.2533
21-Jul-2016 13:20:00,2.908091,304.896
21-Jul-2016 13:30:00,2.266841,287.9454
21-Jul-2016 13:40:00,2.321407,292.5029
21-Jul-2016 13:50:00,2.586677,310.1158
21-Jul-2016 14:00:00,2.054987,281.8108
21-Jul-2016 14:10:00,2.137533,299.5385
21-Jul-2016 14:20:00,1.942632,301.6433
21-Jul-2016 14:30:00,1.687676,293.4994
21-Jul-2016 14:40:00,1.485798,294.367
21-Jul-2016 14:50:00,1.765584,302.0661
21-Jul-2016 15:00:00,1.596316,271.3165
21-Jul-2016 15:10:00,1.766199,274.2452
21-Jul-2016 15:20:00,2.086427,261.5738
21-Jul-2016 15:30:00,1.674764,253.3363
21-Jul-2016 15:40:00,2.208863,296.9835
21-Jul-2016 15:50:00,1.611614,290.1449
21-Jul-2016 16:00:00,2.411333,204.2191
21-Jul-2016 16:10:00,2.181064,200.5971
21-Jul-2016 16:20:00,2.030978,200.4959
21-Jul-2016 16:30:00,2.543092,202.8729
21-Jul-2016 16:40:00,2.019333,203.3362
21-Jul-2016 16:50:00,2.828111,201.7277
21-Jul-2016 17:00:00,2.986439,201.5967
21-Jul-2016 17:10:00,2.770789,201.7958
21-Jul-2016 17:20:00,3.267016,193.8041
21-Jul-2016 17:30:00,3.358235,191.7804
21-Jul-2016 17:40:00,3.220622,192.6263
21-Jul-2016 17:50:00,3.001925,184.6186
21-Jul-2016 18:00:00,3.704878,167.6167
21-Jul-2016 18:10:00,4.129718,166.6665
21-Jul-2016 18:20:00,4.333043,166.3632
21-Jul-2016 18:30:00,4.362129,167.2343
21-Jul-2016 18:40:00,4.030645,169.4062
21-Jul-2016 18:50:00,3.567162,176.5481
21-Jul-2016 19:00:00,4.294532,168.2454
21-Jul-2016 19:10:00,5.282278,165.696
21-Jul-2016 19:20:00,5.287501,166.1445
21-Jul-2016 19:30:00,5.963799,164.4707
21-Jul-2016 19:40:00,4.924899,167.7912
21-Jul-2016 19:50:00,4.503561,168.1655
21-Jul-2016 20:00:00,4.543808,159.6116
21-Jul-2016 20:10:00,4.73892,155.5392
21-Jul-2016 20:20:00,4.664732,150.2678
21-Jul-2016 20:30:00,4.798916,151.1387
21-Jul-2016 20:40:00,5.206492,147.8483
21-Jul-2016 20:50:00,4.89063,145.6081
21-Jul-2016 21:00:00,4.7138,139.9399
21-Jul-2016 21:10:00,5.05042,140.4202
21-Jul-2016 21:20:00,5.103455,133.8439
21-Jul-2016 21:30:00,5.045277,126.7808
21-Jul-2016 21:40:00,4.326632,132.517
21-Jul-2016 21:50:00,4.11636,137.989
21-Jul-2016 22:00:00,4.495254,143.7546
21-Jul-2016 22:10:00,4.941388,139.4432
21-Jul-2016 22:20:00,5.326885,139.0477
21-Jul-2016 22:30:00,5.616284,138.2858
21-Jul-2016 22:40:00,5.708354,138.3603
21-Jul-2016 22:50:00,5.635416,124.9572
21-Jul-2016 23:00:00,5.618648,131.7525
21-Jul-2016 23:10:00,6.168597,155.1335
21-Jul-2016 23:20:00,5.903421,159.6422
21-Jul-2016 23:30:00,5.730287,157.817
21-Jul-2016 23:40:00,6.199603,151.0841
21-Jul-2016 23:50:00,6.432492,151.648
22-Jul-2016 00:00:00,6.46915,157.9993
22-Jul-2016 00:10:00,6.442749,151.9874
22-Jul-2016 00:20:00,7.332174,146.9715
22-Jul-2016 00:30:00,6.889487,139.9088
22-Jul-2016 00:40:00,6.914121,133.119
22-Jul-2016 00:50:00,6.381661,131.8957
22-Jul-2016 01:00:00,6.611899,131.5746
22-Jul-2016 01:10:00,6.676005,130.1832
22-Jul-2016 01:20:00,6.753179,132.5305
22-Jul-2016 01:30:00,7.058593,133.1843
22-Jul-2016 01:40:00,7.033803,130.0256
22-Jul-2016 01:50:00,7.037143,130.0373
22-Jul-2016 02:00:00,7.301349,130.4173
22-Jul-2016 02:10:00,7.503625,125.8717
22-Jul-2016 02:20:00,7.274408,127.5108
22-Jul-2016 02:30:00,7.073909,133.4368
22-Jul-2016 02:40:00,8.428373,133.8701
22-Jul-2016 02:50:00,7.866799,132.7302
22-Jul-2016 03:00:00,8.253105,131.6762
22-Jul-2016 03:10:00,7.931644,134.7876
22-Jul-2016 03:20:00,8.071051,137.4941
22-Jul-2016 03:30:00,8.03956,137.4336
22-Jul-2016 03:40:00,7.692142,140.1314
22-Jul-2016 03:50:00,8.130317,141.7362
22-Jul-2016 04:00:00,8.357113,140.5249
22-Jul-2016 04:10:00,8.304266,144.6787
22-Jul-2016 04:20:00,9.090465,146.1788
22-Jul-2016 04:30:00,9.02973,146.2535
22-Jul-2016 04:40:00,8.612516,145.5193
22-Jul-2016 04:50:00,8.778593,146.4989
22-Jul-2016 05:00:00,9.203845,144.2566
22-Jul-2016 05:10:00,8.616565,146.3379
22-Jul-2016 05:20:00,8.151019,140.8302
22-Jul-2016 05:30:00,8.077139,145.9944
22-Jul-2016 05:40:00,7.127204,145.9483
22-Jul-2016 05:50:00,7.52487,140.8328
22-Jul-2016 06:00:00,7.448997,147.0245
22-Jul-2016 06:10:00,6.61379,155.3462
22-Jul-2016 06:20:00,6.433683,149.3014
22-Jul-2016 06:30:00,6.945832,140.8788
22-Jul-2016 06:40:00,6.947295,140.455
22-Jul-2016 06:50:00,6.837982,151.6426
22-Jul-2016 07:00:00,4.957787,174.4678
22-Jul-2016 07:10:00,4.284436,179.8109
22-Jul-2016 07:20:00,5.323725,168.3666
22-Jul-2016 07:30:00,3.34519,191.5956
22-Jul-2016 07:40:00,3.130524,195.8471
22-Jul-2016 07:50:00,3.556222,193.4195
22-Jul-2016 08:00:00,4.712677,174.9147
22-Jul-2016 08:10:00,5.871376,167.1988
22-Jul-2016 08:20:00,5.090068,170.4069
22-Jul-2016 08:30:00,5.085993,171.7296
22-Jul-2016 08:40:00,5.996163,166.5177
22-Jul-2016 08:50:00,5.665656,169.129
22-Jul-2016 09:00:00,4.864737,173.5115
22-Jul-2016 09:10:00,5.967445,168.4573
22-Jul-2016 09:20:00,4.27672,176.8865
22-Jul-2016 09:30:00,4.300286,178.2203
22-Jul-2016 09:40:00,4.160625,177.3331
22-Jul-2016 09:50:00,3.328758,191.0872
22-Jul-2016 10:00:00,3.062337,194.3529
22-Jul-2016 10:10:00,2.841972,186.282
22-Jul-2016 10:20:00,2.533426,195.1081
22-Jul-2016 10:30:00,2.342451,200.3071
22-Jul-2016 10:40:00,2.333088,204.7069
22-Jul-2016 10:50:00,2.515879,203.6772
22-Jul-2016 11:00:00,2.01494,228.143
22-Jul-2016 11:10:00,3.566467,295.9377
22-Jul-2016 11:20:00,4.159109,304.8486
22-Jul-2016 11:30:00,4.646511,317.0167
22-Jul-2016 11:40:00,4.64704,321.6242
22-Jul-2016 11:50:00,4.784665,327.2556
22-Jul-2016 12:00:00,4.835948,323.1238
22-Jul-2016 12:10:00,4.94898,328.3158
22-Jul-2016 12:20:00,4.988329,326.8807
22-Jul-2016 12:30:00,4.671391,320.1317
22-Jul-2016 12:40:00,3.863851,315.9619
22-Jul-2016 12:50:00,3.608052,314.8207
22-Jul-2016 13:00:00,3.535715,310.1738
22-Jul-2016 13:10:00,3.273185,313.922
22-Jul-2016 13:20:00,3.339194,315.2016
22-Jul-2016 13:30:00,3.522042,317.3311
22-Jul-2016 13:40:00,3.732557,314.0919
22-Jul-2016 13:50:00,2.942222,311.1095
22-Jul-2016 14:00:00,2.96718,316.698
22-Jul-2016 14:10:00,2.832871,313.7043
22-Jul-2016 14:20:00,2.914206,328.5744
22-Jul-2016 14:30:00,2.404514,328.5992
22-Jul-2016 14:40:00,2.355896,314.7985
22-Jul-2016 14:50:00,2.583009,304.9138
22-Jul-2016 15:00:00,2.543048,292.9138
22-Jul-2016 15:10:00,2.916871,289.2805
22-Jul-2016 15:20:00,3.09979,312.8065
22-Jul-2016 15:30:00,3.223082,308.5189
22-Jul-2016 15:40:00,2.936378,312.5014
22-Jul-2016 15:50:00,3.063927,305.0798
22-Jul-2016 16:00:00,3.123446,307.3428
22-Jul-2016 16:10:00,2.949472,311.1962
22-Jul-2016 16:20:00,3.299993,309.907
22-Jul-2016 16:30:00,3.481862,311.9821
22-Jul-2016 16:40:00,3.483022,314.6399
22-Jul-2016 16:50:00,2.822958,308.8121
22-Jul-2016 17:00:00,3.251814,325.9517
22-Jul-2016 17:10:00,3.610098,333.337
22-Jul-2016 17:20:00,3.434648,350.4265
22-Jul-2016 17:30:00,2.933486,343.6875
22-Jul-2016 17:40:00,2.489223,323.9731
22-Jul-2016 17:50:00,1.43939,318.8651
22-Jul-2016 18:00:00,0.6336817,236.4656
22-Jul-2016 18:10:00,1.105232,211.8607
22-Jul-2016 18:20:00,0.712638,199.6308
22-Jul-2016 18:30:00,0.6451219,210.1929
22-Jul-2016 18:40:00,0.2686889,328.8197
22-Jul-2016 18:50:00,0.3623808,340.322
22-Jul-2016 19:00:00,0.630518,299.9792
22-Jul-2016 19:10:00,1.087224,263.2533
22-Jul-2016 19:20:00,1.361678,315.3046
22-Jul-2016 19:30:00,1.444254,324.5862
22-Jul-2016 19:40:00,1.287602,325.2356
22-Jul-2016 19:50:00,0.7495925,319.5082
22-Jul-2016 20:00:00,0.6554407,183.0654
22-Jul-2016 20:10:00,0.5193583,221.2439
22-Jul-2016 20:20:00,0.339238,307.6445
22-Jul-2016 20:30:00,0.2969798,342.6646
22-Jul-2016 20:40:00,0.7927408,92.1886
22-Jul-2016 20:50:00,0.8599028,140.6375
22-Jul-2016 21:00:00,1.00657,131.8047
22-Jul-2016 21:10:00,1.180162,155.2635
22-Jul-2016 21:20:00,1.198819,145.906
22-Jul-2016 21:30:00,1.311924,144.6667
22-Jul-2016 21:40:00,0.4549398,178.9621
22-Jul-2016 21:50:00,0.9120797,213.4684
22-Jul-2016 22:00:00,1.094032,177.5397
22-Jul-2016 22:10:00,1.094692,187.6546
22-Jul-2016 22:20:00,1.967239,177.2857
22-Jul-2016 22:30:00,1.105249,183.653
22-Jul-2016 22:40:00,0.8099464,152.4373
22-Jul-2016 22:50:00,0.6817942,172.5793
22-Jul-2016 23:00:00,0.822102,181.3569
22-Jul-2016 23:10:00,0.7744183,190.2572
22-Jul-2016 23:20:00,0.8512613,184.7621
22-Jul-2016 23:30:00,1.331074,178.3911
22-Jul-2016 23:40:00,1.021065,188.8603
22-Jul-2016 23:50:00,0.7613871,173.9466
23-Jul-2016 00:00:00,0.5646377,195.6394
23-Jul-2016 00:10:00,0.503956,157.5607
23-Jul-2016 00:20:00,0.5199462,160.8091
23-Jul-2016 00:30:00,0.6297671,198.1129
23-Jul-2016 00:40:00,0.7494799,182.4465
23-Jul-2016 00:50:00,0.906425,199.6183
23-Jul-2016 01:00:00,0.6351972,170.2408
23-Jul-2016 01:10:00,1.255436,236.6861
23-Jul-2016 01:20:00,0.9872096,234.3189
23-Jul-2016 01:30:00,1.047273,276.9962
23-Jul-2016 01:40:00,1.631941,269.4318
23-Jul-2016 01:50:00,1.624815,232.0195
23-Jul-2016 02:00:00,1.756594,212.031
23-Jul-2016 02:10:00,1.686214,205.6456
23-Jul-2016 02:20:00,1.131534,206.322
23-Jul-2016 02:30:00,1.269365,146.5489
23-Jul-2016 02:40:00,1.613762,148.4343
23-Jul-2016 02:50:00,1.229393,169.3934
23-Jul-2016 03:00:00,1.785347,166.2635
23-Jul-2016 03:10:00,1.373747,178.5526
23-Jul-2016 03:20:00,1.617317,192.0553
23-Jul-2016 03:30:00,1.401841,191.1495
23-Jul-2016 03:40:00,1.301222,191.0638
23-Jul-2016 03:50:00,1.261559,196.7148
23-Jul-2016 04:00:00,1.468099,186.241
23-Jul-2016 04:10:00,1.452155,176.9855
23-Jul-2016 04:20:00,1.455825,177.2969
23-Jul-2016 04:30:00,1.298974,177.0927
23-Jul-2016 04:40:00,1.345729,181.433
23-Jul-2016 04:50:00,1.372839,187.8961
23-Jul-2016 05:00:00,1.469261,202.3624
23-Jul-2016 05:10:00,1.591295,199.1598
23-Jul-2016 05:20:00,0.9533738,162.45
23-Jul-2016 05:30:00,1.00685,172.5359
23-Jul-2016 05:40:00,1.397742,165.0794
23-Jul-2016 05:50:00,1.679904,167.6562
23-Jul-2016 06:00:00,1.604805,172.6743
23-Jul-2016 06:10:00,1.377176,171.7764
23-Jul-2016 06:20:00,1.272086,183.0443
23-Jul-2016 06:30:00,1.523244,185.1335
23-Jul-2016 06:40:00,1.586404,192.235
23-Jul-2016 06:50:00,2.243591,169.2666
23-Jul-2016 07:00:00,2.376927,160.871
23-Jul-2016 07:10:00,2.923907,158.7004
23-Jul-2016 07:20:00,3.014011,155.5902
23-Jul-2016 07:30:00,2.398719,164.9624
23-Jul-2016 07:40:00,2.490603,161.5763
23-Jul-2016 07:50:00,1.883494,161.8356
23-Jul-2016 08:00:00,3.287371,147.3368
23-Jul-2016 08:10:00,3.774344,140.0079
23-Jul-2016 08:20:00,3.783785,152.0272
23-Jul-2016 08:30:00,3.628296,150.5903
23-Jul-2016 08:40:00,4.145028,147.5957
23-Jul-2016 08:50:00,3.842508,148.4982
23-Jul-2016 09:00:00,3.289955,149.8547
23-Jul-2016 09:10:00,3.329625,164.1795
23-Jul-2016 09:20:00,3.229563,168.4431
23-Jul-2016 09:30:00,2.775702,171.7744
23-Jul-2016 09:40:00,3.125406,166.5102
23-Jul-2016 09:50:00,3.283674,158.1494
23-Jul-2016 10:00:00,3.644552,156.8149
23-Jul-2016 10:10:00,3.365609,165.9048
23-Jul-2016 10:20:00,3.302217,153.8339
23-Jul-2016 10:30:00,3.763037,135.9691
23-Jul-2016 10:40:00,4.080041,137.2351
23-Jul-2016 10:50:00,4.4609,143.8766
23-Jul-2016 11:00:00,4.029783,152.261
23-Jul-2016 11:10:00,3.641892,163.598
23-Jul-2016 11:20:00,4.060128,147.0524
23-Jul-2016 11:30:00,4.014489,149.5538
23-Jul-2016 11:40:00,4.598904,144.1602
23-Jul-2016 11:50:00,3.894397,144.0878
23-Jul-2016 12:00:00,4.433841,151.1255
23-Jul-2016 12:10:00,3.856772,152.3912
23-Jul-2016 12:20:00,4.353073,144.9548
23-Jul-2016 12:30:00,4.873712,135.0848
23-Jul-2016 12:40:00,4.536352,117.9578
23-Jul-2016 12:50:00,5.098916,117.4761
23-Jul-2016 13:00:00,5.846217,112.2763
23-Jul-2016 13:10:00,5.636199,114.0509
23-Jul-2016 13:20:00,5.612708,112.092
23-Jul-2016 13:30:00,5.715815,118.1915
23-Jul-2016 13:40:00,5.45509,136.6879
23-Jul-2016 13:50:00,5.213435,133.1113
23-Jul-2016 14:00:00,4.710937,137.1923
23-Jul-2016 14:10:00,4.243561,142.4025
23-Jul-2016 14:20:00,4.704711,145.0863
23-Jul-2016 14:30:00,5.078424,139.7309
23-Jul-2016 14:40:00,4.824349,140.6624
23-Jul-2016 14:50:00,4.185351,148.0106
23-Jul-2016 15:00:00,4.385203,145.8349
23-Jul-2016 15:10:00,4.119276,139.1036
23-Jul-2016 15:20:00,4.668096,145.0411
23-Jul-2016 15:30:00,4.505032,146.7264
23-Jul-2016 15:40:00,4.276943,142.9517
23-Jul-2016 15:50:00,4.329186,138.604
23-Jul-2016 16:00:00,4.448017,134.5727
23-Jul-2016 16:10:00,4.679883,124.893
23-Jul-2016 16:20:00,4.641373,136.5251
23-Jul-2016 16:30:00,4.225748,133.3985
23-Jul-2016 16:40:00,4.236187,118.9931
23-Jul-2016 16:50:00,3.668572,118.4749
23-Jul-2016 17:00:00,3.796918,120.9013
23-Jul-2016 17:10:00,3.884504,119.8679
23-Jul-2016 17:20:00,3.270783,122.7852
23-Jul-2016 17:30:00,3.524956,109.8454
23-Jul-2016 17:40:00,3.897062,112.1651
23-Jul-2016 17:50:00,4.113587,121.7001
23-Jul-2016 18:00:00,3.554163,130.2943
23-Jul-2016 18:10:00,3.567406,151.1375
23-Jul-2016 18:20:00,3.556707,157.5634
23-Jul-2016 18:30:00,3.293804,156.3947
23-Jul-2016 18:40:00,3.059085,149.1589
23-Jul-2016 18:50:00,3.793232,117.5175
23-Jul-2016 19:00:00,5.339136,101.7623
23-Jul-2016 19:10:00,4.025356,117.9156
23-Jul-2016 19:20:00,2.760973,157.8995
23-Jul-2016 19:30:00,2.973195,168.309
23-Jul-2016 19:40:00,3.288556,166.4029
23-Jul-2016 19:50:00,3.276224,166.3098
23-Jul-2016 20:00:00,2.912678,159.4498
23-Jul-2016 20:10:00,2.617748,156.5851
23-Jul-2016 20:20:00,2.696996,156.7936
23-Jul-2016 20:30:00,2.244197,163.3915
23-Jul-2016 20:40:00,3.568388,159.8595
23-Jul-2016 20:50:00,3.127267,167.474
23-Jul-2016 21:00:00,2.344982,170.3496
23-Jul-2016 21:10:00,2.558445,163.8496
23-Jul-2016 21:20:00,1.527265,177.9659
23-Jul-2016 21:30:00,1.246951,193.4737
23-Jul-2016 21:40:00,2.754692,164.7565
23-Jul-2016 21:50:00,2.854654,161.9843
23-Jul-2016 22:00:00,2.755357,161.9428
23-Jul-2016 22:10:00,2.351708,164.9559
23-Jul-2016 22:20:00,2.185015,180.6978
23-Jul-2016 22:30:00,2.037307,188.4904
23-Jul-2016 22:40:00,1.918247,192.0595
23-Jul-2016 22:50:00,2.005745,192.5892
23-Jul-2016 23:00:00,2.340547,178.6893
23-Jul-2016 23:10:00,2.407583,169.2972
23-Jul-2016 23:20:00,2.52335,162.4688
23-Jul-2016 23:30:00,2.204193,168.5099
23-Jul-2016 23:40:00,3.067755,144.6929
23-Jul-2016 23:50:00,2.323388,148.5453
24-Jul-2016 00:00:00,3.433576,132.2823
24-Jul-2016 00:10:00,3.694569,135.2676
24-Jul-2016 00:20:00,3.412995,129.5233
24-Jul-2016 00:30:00,3.163107,131.357
24-Jul-2016 00:40:00,2.41399,140.5397
24-Jul-2016 00:50:00,2.727316,142.3739
24-Jul-2016 01:00:00,2.217953,162.7166
24-Jul-2016 01:10:00,1.493717,200.8917
24-Jul-2016 01:20:00,1.31659,186.4268
24-Jul-2016 01:30:00,1.494621,187.2446
24-Jul-2016 01:40:00,2.623947,155.2848
24-Jul-2016 01:50:00,3.087855,148.4832
24-Jul-2016 02:00:00,3.179577,142.3126
24-Jul-2016 02:10:00,2.800742,162.2167
24-Jul-2016 02:20:00,1.79274,182.1837
24-Jul-2016 02:30:00,1.605287,194.7061
24-Jul-2016 02:40:00,1.352052,194.7939
24-Jul-2016 02:50:00,1.362746,194.1979
24-Jul-2016 03:00:00,1.435691,203.283
24-Jul-2016 03:10:00,1.411625,203.0785
24-Jul-2016 03:20:00,1.501582,203.3784
24-Jul-2016 03:30:00,1.343856,227.3177
24-Jul-2016 03:40:00,0.7259133,224.3105
24-Jul-2016 03:50:00,2.221395,267.3755
24-Jul-2016 04:00:00,3.256868,276.5737
24-Jul-2016 04:10:00,2.41468,284.6463
24-Jul-2016 04:20:00,2.558364,290.4154
24-Jul-2016 04:30:00,2.19047,281.5661
24-Jul-2016 04:40:00,2.430202,289.0932
24-Jul-2016 04:50:00,2.769555,288.6385
24-Jul-2016 05:00:00,2.706818,277.5157
24-Jul-2016 05:10:00,2.74901,279.5027
24-Jul-2016 05:20:00,2.319818,274.4902
24-Jul-2016 05:30:00,2.588573,270.5417
24-Jul-2016 05:40:00,3.181671,275.7625
24-Jul-2016 05:50:00,2.342377,273.8264
24-Jul-2016 06:00:00,2.0465,266.6945
24-Jul-2016 06:10:00,1.593917,257.2221
24-Jul-2016 06:20:00,1.664632,262.1017
24-Jul-2016 06:30:00,1.89178,248.5899
24-Jul-2016 06:40:00,3.175613,275.6464
24-Jul-2016 06:50:00,3.172726,287.7873
24-Jul-2016 07:00:00,2.969038,289.0406
24-Jul-2016 07:10:00,2.567813,293.7051
24-Jul-2016 07:20:00,2.490073,289.3013
24-Jul-2016 07:30:00,2.294611,270.0482
24-Jul-2016 07:40:00,2.681115,269.7531
24-Jul-2016 07:50:00,2.449682,270.1125
24-Jul-2016 08:00:00,2.753926,272.4919
24-Jul-2016 08:10:00,2.691345,272.5642
24-Jul-2016 08:20:00,2.153194,282.3869
24-Jul-2016 08:30:00,2.224032,297.123
24-Jul-2016 08:40:00,2.654346,299.5731
24-Jul-2016 08:50:00,3.03433,305.2498
24-Jul-2016 09:00:00,2.785517,302.6601
24-Jul-2016 09:10:00,2.098084,297.7558
24-Jul-2016 09:20:00,2.375324,298.6622
24-Jul-2016 09:30:00,2.563452,305.7376
24-Jul-2016 09:40:00,2.326416,305.849
24-Jul-2016 09:50:00,2.287248,300.2433
24-Jul-2016 10:00:00,1.883206,308.6426
24-Jul-2016 10:10:00,1.988931,305.252
24-Jul-2016 10:20:00,1.905161,310.8646
24-Jul-2016 10:30:00,1.56496,311.8396
24-Jul-2016 10:40:00,1.238635,311.8265
24-Jul-2016 10:50:00,1.279484,297.8109
24-Jul-2016 11:00:00,1.57656,311.7515
24-Jul-2016 11:10:00,1.914492,301.7388
24-Jul-2016 11:20:00,2.005424,304.7926
24-Jul-2016 11:30:00,1.684455,288.0088
24-Jul-2016 11:40:00,1.33631,311.9651
24-Jul-2016 11:50:00,1.519727,288.7128
24-Jul-2016 12:00:00,1.599141,257.7631
24-Jul-2016 12:10:00,1.692114,255.979
24-Jul-2016 12:20:00,1.737651,256.1004
24-Jul-2016 12:30:00,1.893293,262.0335
24-Jul-2016 12:40:00,1.279927,240.9404
24-Jul-2016 12:50:00,0.978995,234.159
24-Jul-2016 13:00:00,2.33468,111.6271
24-Jul-2016 13:10:00,2.932802,113.0253
24-Jul-2016 13:20:00,3.33494,110.6559
24-Jul-2016 13:30:00,3.65924,110.7594
24-Jul-2016 13:40:00,2.425018,113.0342
24-Jul-2016 13:50:00,2.355117,123.3983
24-Jul-2016 14:00:00,2.675893,116.2658
24-Jul-2016 14:10:00,2.68712,110.7972
24-Jul-2016 14:20:00,2.382268,94.87519
24-Jul-2016 14:30:00,2.310871,79.27689
24-Jul-2016 14:40:00,2.24541,61.5114
24-Jul-2016 14:50:00,2.017356,67.16693
24-Jul-2016 15:00:00,2.406524,66.78168
24-Jul-2016 15:10:00,2.440392,71.82266
24-Jul-2016 15:20:00,1.948497,67.73261
24-Jul-2016 15:30:00,1.362109,87.28407
24-Jul-2016 15:40:00,1.613014,104.9201
24-Jul-2016 15:50:00,2.233301,115.0432
24-Jul-2016 16:00:00,1.926797,106.3594
24-Jul-2016 16:10:00,1.412658,90.23008
24-Jul-2016 16:20:00,1.951631,64.45945
24-Jul-2016 16:30:00,1.828153,53.83032
24-Jul-2016 16:40:00,2.373224,49.63862
24-Jul-2016 16:50:00,2.506552,43.28943
24-Jul-2016 17:00:00,2.650175,52.49212
24-Jul-2016 17:10:00,2.88566,51.29951
24-Jul-2016 17:20:00,3.51368,57.81472
24-Jul-2016 17:30:00,3.865857,58.7918
24-Jul-2016 17:40:00,4.511005,60.13791
24-Jul-2016 17:50:00,4.793867,61.04829
24-Jul-2016 18:00:00,5.158717,56.83436
24-Jul-2016 18:10:00,4.700742,62.6174
24-Jul-2016 18:20:00,5.149851,59.20316
24-Jul-2016 18:30:00,5.010093,61.9617
24-Jul-2016 18:40:00,5.772744,68.20988
24-Jul-2016 18:50:00,5.578605,70.75828
24-Jul-2016 19:00:00,5.530508,67.7365
24-Jul-2016 19:10:00,5.042521,71.50411
24-Jul-2016 19:20:00,4.806308,71.89842
24-Jul-2016 19:30:00,4.960209,78.36928
24-Jul-2016 19:40:00,4.553903,84.21686
24-Jul-2016 19:50:00,4.855771,86.4691
24-Jul-2016 20:00:00,4.889195,90.4938
24-Jul-2016 20:10:00,4.58191,88.39412
24-Jul-2016 20:20:00,4.248286,89.15217
24-Jul-2016 20:30:00,3.671756,89.6175
24-Jul-2016 20:40:00,3.847358,94.14342
24-Jul-2016 20:50:00,3.884743,95.77449
24-Jul-2016 21:00:00,3.951201,99.17089
24-Jul-2016 21:10:00,4.100203,93.95231
24-Jul-2016 21:20:00,3.985224,92.44107
24-Jul-2016 21:30:00,3.999143,94.69375
24-Jul-2016 21:40:00,4.114213,95.24348
24-Jul-2016 21:50:00,4.020435,102.9928
24-Jul-2016 22:00:00,3.699509,107.4192
24-Jul-2016 22:10:00,3.657334,108.6587
24-Jul-2016 22:20:00,3.339045,107.3951
24-Jul-2016 22:30:00,3.191861,106.202
24-Jul-2016 22:40:00,3.019262,114.2353
24-Jul-2016 22:50:00,2.968035,112.8307
24-Jul-2016 23:00:00,3.059562,113.9358
24-Jul-2016 23:10:00,2.968957,117.1271
24-Jul-2016 23:20:00,2.941659,125.9391
24-Jul-2016 23:30:00,3.183933,128.793
24-Jul-2016 23:40:00,3.810312,116.784
24-Jul-2016 23:50:00,3.670155,116.2726
25-Jul-2016 00:00:00,4.76064,120.99
25-Jul-2016 00:10:00,4.708943,120.5191
25-Jul-2016 00:20:00,4.486901,125.6479
25-Jul-2016 00:30:00,4.164393,131.2697
25-Jul-2016 00:40:00,4.146581,130.4082
25-Jul-2016 00:50:00,3.56743,137.9485
25-Jul-2016 01:00:00,3.448699,136.5417
25-Jul-2016 01:10:00,4.367361,99.81966
25-Jul-2016 01:20:00,3.288243,97.94807
25-Jul-2016 01:30:00,1.369322,156.9237
25-Jul-2016 01:40:00,2.76288,159.3126
25-Jul-2016 01:50:00,3.147627,148.8669
25-Jul-2016 02:00:00,1.845333,170.9184
25-Jul-2016 02:10:00,1.334533,175.5727
25-Jul-2016 02:20:00,2.369652,160.802
25-Jul-2016 02:30:00,2.657368,156.2959
25-Jul-2016 02:40:00,3.159534,149.8871
25-Jul-2016 02:50:00,2.952423,148.4566
25-Jul-2016 03:00:00,2.349517,154.1173
25-Jul-2016 03:10:00,3.047804,154.6573
25-Jul-2016 03:20:00,3.274099,160.7841
25-Jul-2016 03:30:00,3.406914,162.1796
25-Jul-2016 03:40:00,2.726865,162.1599
25-Jul-2016 03:50:00,2.343609,162.459
25-Jul-2016 04:00:00,1.412715,180.6436
25-Jul-2016 04:10:00,1.318843,183.1263
25-Jul-2016 04:20:00,1.770944,179.0971
25-Jul-2016 04:30:00,1.914164,176.2922
25-Jul-2016 04:40:00,1.549354,186.8735
25-Jul-2016 04:50:00,1.665058,190.6516
25-Jul-2016 05:00:00,1.4088,190.67
25-Jul-2016 05:10:00,1.406697,200.4597
25-Jul-2016 05:20:00,1.10687,195.6524
25-Jul-2016 05:30:00,1.283689,193.7932
25-Jul-2016 05:40:00,1.527469,194.6157
25-Jul-2016 05:50:00,1.667328,199.0872
25-Jul-2016 06:00:00,1.879648,192.3048
25-Jul-2016 06:10:00,2.217359,206.7741
25-Jul-2016 06:20:00,2.994838,232.4345
25-Jul-2016 06:30:00,3.759544,234.9368
25-Jul-2016 06:40:00,3.602993,231.7517
25-Jul-2016 06:50:00,4.439151,236.1174
25-Jul-2016 07:00:00,4.083706,231.5002
25-Jul-2016 07:10:00,3.586672,229.6499
25-Jul-2016 07:20:00,3.350765,233.8261
25-Jul-2016 07:30:00,3.683267,235.4113
25-Jul-2016 07:40:00,4.972613,230.4386
25-Jul-2016 07:50:00,5.324637,232.4452
25-Jul-2016 08:00:00,5.40558,231.6036
25-Jul-2016 08:10:00,5.051394,232.8088
25-Jul-2016 08:20:00,5.291164,232.9167
25-Jul-2016 08:30:00,4.254947,228.2844
25-Jul-2016 08:40:00,3.740851,226.6914
25-Jul-2016 08:50:00,3.345056,242.0238
25-Jul-2016 09:00:00,3.616931,241.792
